customer_id,segment,predicted_clv,holdout_spend,cal_frequency,recency_days
1832,Segment 2,195.18,0.0,0,194.0
1833,Segment 0,293.27,0.0,4,202.0
1834,Segment 2,357.6,0.0,4,50.0
1835,Segment 2,199.02,0.0,1,210.0
1836,Segment 4,408.13,341.64,3,145.0
1837,Segment 1,279.73,0.0,1,53.0
1838,Segment 2,522.41,0.0,1,13.0
1839,Segment 1,386.75,1460.06,4,166.0
1840,Segment 4,527.33,669.44,5,43.0
1841,Segment 0,210.91,225.85,3,223.0
1842,Segment 4,1276.21,0.0,9,4.0
1843,Segment 4,918.06,2187.67,7,41.0
1844,Segment 1,200.43,0.0,0,187.0
1845,Segment 4,500.87,340.38,3,50.0
1846,Segment 0,142.81,0.0,0,292.0
1847,Segment 2,802.27,376.9,4,43.0
1848,Segment 2,364.9,0.0,0,70.0
1849,Segment 2,354.92,0.0,0,74.0
1850,Segment 0,202.48,0.0,3,245.0
1851,Segment 2,156.05,0.0,0,261.0
1852,Segment 2,350.13,309.66,0,76.0
1853,Segment 0,93.46,0.0,0,485.0
1854,Segment 4,878.86,1749.36,4,99.0
1855,Segment 1,597.11,1645.35,4,35.0
1856,Segment 4,361.18,335.87,3,166.0
1857,Segment 4,416.14,592.96,3,106.0
1858,Segment 1,188.97,356.99,1,83.0
1859,Segment 3,106167.12,168586.9,64,5.0
1860,Segment 2,242.49,0.0,1,9.0
1861,Segment 4,296.92,0.0,12,224.0
1862,Segment 4,830.34,820.47,5,20.0
1863,Segment 0,110.94,0.0,0,397.0
1864,Segment 4,629.85,238.28,6,19.0
1865,Segment 4,505.13,1571.89,4,146.0
1866,Segment 0,84.27,0.0,0,546.0
1867,Segment 4,769.71,1119.59,3,30.0
1868,Segment 4,306.53,157.94,3,91.0
1869,Segment 2,651.74,323.82,3,90.0
1870,Segment 2,831.25,1344.9,3,25.0
1871,Segment 4,410.07,229.09,5,42.0
1872,Segment 2,167.58,0.0,0,238.0
1873,Segment 4,602.52,544.52,3,104.0
1874,Segment 4,4542.57,5276.54,36,22.0
1875,Segment 2,159.87,0.0,0,253.0
1876,Segment 4,778.6,0.0,4,49.0
1877,Segment 4,195.67,0.0,1,88.0
1878,Segment 0,121.28,0.0,1,357.0
1879,Segment 4,409.55,0.0,3,42.0
1880,Segment 2,605.81,1362.91,2,175.0
1881,Segment 0,133.66,0.0,0,317.0
1882,Segment 2,193.73,596.36,0,196.0
1883,Segment 4,2285.44,1399.72,8,15.0
1884,Segment 0,110.24,0.0,0,400.0
1885,Segment 1,113.35,0.0,0,387.0
1886,Segment 1,313.13,0.0,2,189.0
1887,Segment 3,12061.65,13310.87,43,6.0
1888,Segment 4,349.43,105.0,3,19.0
1889,Segment 4,472.02,31.2,4,9.0
1890,Segment 0,111.17,0.0,0,396.0
1891,Segment 2,538.79,708.07,2,23.0
1892,Segment 1,268.35,0.0,4,384.0
1893,Segment 4,251.51,0.0,1,222.0
1894,Segment 0,278.73,628.38,1,208.0
1895,Segment 1,2358.48,2388.08,16,6.0
1896,Segment 2,589.36,0.0,0,16.0
1897,Segment 1,234.11,355.05,1,200.0
1898,Segment 2,563.59,1674.73,0,20.0
1899,Segment 4,660.0,111.25,10,43.0
1900,Segment 4,605.66,0.0,6,72.0
1901,Segment 0,104.71,0.0,0,425.0
1902,Segment 0,226.74,0.0,1,327.0
1903,Segment 2,698.11,1201.32,3,50.0
1904,Segment 2,528.92,0.0,0,26.0
1905,Segment 2,362.89,0.0,3,22.0
1906,Segment 2,729.09,1473.55,2,46.0
1907,Segment 1,1115.3,792.19,8,55.0
1908,Segment 4,1114.32,2024.59,17,89.0
1909,Segment 0,155.39,1461.62,1,232.0
1910,Segment 2,665.59,0.0,0,6.0
1911,Segment 0,104.5,0.0,0,426.0
1912,Segment 0,143.71,0.0,1,243.0
1913,Segment 2,457.05,707.31,2,176.0
1914,Segment 4,1696.8,3310.9,14,23.0
1915,Segment 4,370.33,599.48,8,187.0
1916,Segment 2,1955.45,1403.47,4,9.0
1917,Segment 2,174.3,917.07,0,226.0
1918,Segment 4,1149.25,1460.17,15,26.0
1919,Segment 1,264.73,160.19,2,215.0
1920,Segment 4,389.48,619.93,5,106.0
1921,Segment 2,160.37,307.51,0,252.0
1922,Segment 0,84.95,0.0,0,541.0
1923,Segment 2,179.09,0.0,0,218.0
1924,Segment 2,401.64,1348.43,0,57.0
1925,Segment 2,200.43,0.0,0,187.0
1926,Segment 0,140.51,180.42,1,285.0
1927,Segment 4,360.34,666.71,6,166.0
1928,Segment 0,110.7,0.0,0,398.0
1929,Segment 1,230.12,655.58,1,202.0
1930,Segment 0,97.48,0.0,0,462.0
1931,Segment 1,236.53,0.0,1,82.0
1932,Segment 2,177.26,0.0,0,221.0
1933,Segment 4,206.4,0.0,1,181.0
1934,Segment 2,686.93,1368.27,2,40.0
1935,Segment 2,861.98,129.0,1,13.0
1936,Segment 4,1169.86,1705.86,12,28.0
1937,Segment 4,6557.1,1642.69,10,12.0
1938,Segment 0,332.33,0.0,3,233.0
1939,Segment 4,2558.17,3495.28,28,4.0
1940,Segment 2,142.42,0.0,0,293.0
1941,Segment 2,393.19,730.55,1,161.0
1942,Segment 4,326.78,764.25,5,7.0
1943,Segment 4,2603.23,2591.48,20,27.0
1944,Segment 4,1486.16,0.0,10,5.0
1945,Segment 2,377.63,905.04,2,169.0
1946,Segment 2,164.93,0.0,0,243.0
1947,Segment 0,110.24,0.0,0,400.0
1948,Segment 4,1300.88,171.95,9,105.0
1949,Segment 4,490.51,979.66,6,93.0
1950,Segment 2,197.71,0.0,2,214.0
1951,Segment 1,401.64,0.0,0,57.0
1952,Segment 4,592.46,644.62,5,20.0
1953,Segment 0,144.79,0.0,0,287.0
1954,Segment 0,84.54,0.0,0,544.0
1955,Segment 0,68.27,0.0,1,492.0
1956,Segment 2,152.85,563.15,0,268.0
1957,Segment 4,349.33,409.78,4,103.0
1958,Segment 4,1983.16,3147.77,14,15.0
1959,Segment 1,349.99,738.96,1,190.0
1960,Segment 4,910.22,277.12,5,13.0
1961,Segment 2,462.64,1053.72,0,40.0
1962,Segment 1,292.89,0.0,0,105.0
1963,Segment 2,221.84,158.4,1,142.0
1964,Segment 4,209.85,0.0,1,71.0
1965,Segment 4,1677.54,1307.16,7,21.0
1966,Segment 0,146.83,0.0,0,282.0
1967,Segment 4,3056.44,4758.08,12,9.0
1968,Segment 4,1031.38,0.0,7,40.0
1969,Segment 0,133.14,0.0,1,429.0
1970,Segment 1,110.24,0.0,0,400.0
1971,Segment 0,127.46,0.0,0,336.0
1972,Segment 2,205.98,605.34,0,180.0
1973,Segment 2,1263.35,1120.98,6,26.0
1974,Segment 1,183.5,0.0,0,211.0
1975,Segment 2,275.81,396.81,0,116.0
1976,Segment 2,381.34,0.0,2,88.0
1977,Segment 2,260.61,0.0,0,127.0
1978,Segment 1,96.58,0.0,0,467.0
1979,Segment 2,270.24,175.31,1,131.0
1980,Segment 0,120.96,0.0,0,358.0
1981,Segment 0,148.08,0.0,0,279.0
1982,Segment 0,109.31,679.44,0,404.0
1983,Segment 4,584.45,592.9,6,61.0
1984,Segment 0,107.07,0.0,0,414.0
1985,Segment 0,125.32,214.14,0,343.0
1986,Segment 4,748.38,626.47,6,11.0
1987,Segment 4,1721.42,4439.54,18,25.0
1988,Segment 0,134.35,0.0,0,315.0
1989,Segment 4,267.79,98.06,5,118.0
1990,Segment 0,84.4,157.7,0,545.0
1991,Segment 1,3184.45,1139.99,9,28.0
1992,Segment 2,478.53,114.76,1,83.0
1993,Segment 4,277.76,437.15,3,121.0
1994,Segment 2,162.87,193.39,0,247.0
1995,Segment 0,154.15,0.0,1,198.0
1996,Segment 0,103.88,0.0,0,429.0
1997,Segment 2,1062.03,809.18,9,6.0
1998,Segment 2,194.45,0.0,0,195.0
1999,Segment 0,108.86,0.0,0,406.0
2000,Segment 4,266.44,0.0,2,177.0
2001,Segment 0,112.86,0.0,0,389.0
2002,Segment 2,674.33,0.0,0,5.0
2003,Segment 4,1218.34,0.0,6,8.0
2004,Segment 4,291.96,539.55,3,61.0
2005,Segment 4,178.94,187.35,2,0.0
2006,Segment 0,291.06,507.29,4,188.0
2007,Segment 4,433.46,0.0,4,174.0
2008,Segment 0,142.42,0.0,0,293.0
2009,Segment 2,701.98,110.78,0,2.0
2010,Segment 4,671.16,1127.71,5,187.0
2011,Segment 4,1371.95,1201.04,16,12.0
2012,Segment 0,129.18,0.0,1,389.0
2013,Segment 4,2840.71,0.0,12,4.0
2014,Segment 1,423.51,312.22,3,168.0
2015,Segment 1,187.42,0.0,1,488.0
2016,Segment 0,137.54,0.0,0,306.0
2017,Segment 1,331.31,1469.11,1,48.0
2018,Segment 0,127.64,0.0,1,336.0
2019,Segment 4,754.07,1148.94,5,9.0
2020,Segment 4,245.6,0.0,1,231.0
2021,Segment 0,230.38,0.0,2,226.0
2022,Segment 1,169.61,0.0,1,75.0
2023,Segment 4,1540.05,1513.91,10,82.0
2024,Segment 1,275.81,2441.8,0,116.0
2025,Segment 2,164.41,0.0,0,244.0
2026,Segment 4,1267.35,2315.26,4,49.0
2027,Segment 0,108.63,0.0,0,407.0
2028,Segment 1,169.21,0.0,0,235.0
2029,Segment 1,344.81,309.4,1,215.0
2030,Segment 2,182.86,0.0,0,212.0
2031,Segment 4,3026.51,5498.07,14,21.0
2032,Segment 4,531.94,0.0,2,119.0
2033,Segment 4,181.49,305.22,1,64.0
2034,Segment 4,1246.58,2346.29,7,60.0
2035,Segment 4,380.95,250.35,3,19.0
2036,Segment 4,884.85,1538.76,6,35.0
2037,Segment 4,1160.39,645.65,2,282.0
2038,Segment 1,537.6,1165.65,2,250.0
2039,Segment 0,135.05,0.0,0,313.0
2040,Segment 1,245.27,1056.88,1,12.0
2041,Segment 4,329.11,125.79,7,188.0
2042,Segment 0,116.85,15.0,2,180.0
2043,Segment 2,853.49,14057.27,5,174.0
2044,Segment 4,900.9,96.14,13,26.0
2045,Segment 2,809.36,2500.31,3,41.0
2046,Segment 4,531.02,717.7,3,196.0
2047,Segment 1,563.76,0.0,4,69.0
2048,Segment 4,346.8,272.13,6,63.0
2049,Segment 0,222.53,0.0,2,291.0
2050,Segment 4,272.15,0.0,1,18.0
2051,Segment 0,125.32,0.0,0,343.0
2052,Segment 1,352.31,1099.57,1,70.0
2053,Segment 0,112.42,0.0,1,329.0
2054,Segment 0,170.63,0.0,1,226.0
2055,Segment 4,1169.22,624.35,15,9.0
2056,Segment 0,92.31,0.0,0,492.0
2057,Segment 2,308.54,561.39,0,96.0
2058,Segment 4,382.63,589.7,9,198.0
2059,Segment 2,569.81,446.08,0,19.0
2060,Segment 0,94.82,0.0,0,477.0
2061,Segment 1,340.84,765.32,1,235.0
2062,Segment 2,392.51,0.0,0,60.0
2063,Segment 2,596.18,0.0,0,15.0
2064,Segment 2,240.17,0.0,0,144.0
2065,Segment 4,277.02,0.0,2,61.0
2066,Segment 2,271.77,554.38,1,224.0
2067,Segment 0,91.34,0.0,0,498.0
2068,Segment 1,104.71,1237.85,0,425.0
2069,Segment 1,217.48,655.75,1,251.0
2070,Segment 4,4789.1,7176.23,15,12.0
2071,Segment 4,554.94,0.0,7,12.0
2072,Segment 4,559.11,1190.88,4,104.0
2073,Segment 4,784.56,658.38,11,48.0
2074,Segment 2,188.82,0.0,0,203.0
2075,Segment 0,129.36,0.0,0,330.0
2076,Segment 2,360.15,924.24,5,168.0
2077,Segment 1,229.58,314.11,1,203.0
2078,Segment 1,1665.85,992.45,2,8.0
2079,Segment 2,240.99,1025.44,1,216.0
2080,Segment 4,514.95,291.35,6,41.0
2081,Segment 1,800.38,2519.41,7,168.0
2082,Segment 0,151.52,277.8,0,271.0
2083,Segment 1,380.12,0.0,2,245.0
2084,Segment 3,49450.26,96107.32,161,5.0
2085,Segment 4,476.19,385.06,2,54.0
2086,Segment 2,1443.44,611.6,5,81.0
2087,Segment 4,521.44,116.55,8,85.0
2088,Segment 4,538.43,969.79,4,132.0
2089,Segment 0,109.31,0.0,0,404.0
2090,Segment 4,923.04,1610.15,5,212.0
2091,Segment 0,124.13,0.0,0,347.0
2092,Segment 4,464.8,0.0,1,20.0
2093,Segment 2,640.71,413.06,0,9.0
2094,Segment 2,250.49,0.0,1,201.0
2095,Segment 4,320.28,0.0,2,53.0
2096,Segment 1,165.05,0.0,1,189.0
2097,Segment 2,188.14,0.0,0,204.0
2098,Segment 1,102.65,0.0,0,435.0
2099,Segment 2,172.57,223.88,0,229.0
2100,Segment 1,1129.8,1258.83,3,82.0
2101,Segment 2,431.76,621.68,0,48.0
2102,Segment 2,332.59,0.0,1,173.0
2103,Segment 2,160.86,0.0,0,251.0
2104,Segment 2,683.05,1060.0,1,90.0
2105,Segment 4,641.3,0.0,1,105.0
2106,Segment 4,1779.35,6541.06,3,83.0
2107,Segment 1,117.69,0.0,0,370.0
2108,Segment 0,178.14,0.0,1,225.0
2109,Segment 0,113.59,0.0,0,386.0
2110,Segment 0,264.64,0.0,3,209.0
2111,Segment 0,95.87,0.0,0,471.0
2112,Segment 4,1408.27,4560.62,6,25.0
2113,Segment 2,177.26,0.0,0,221.0
2114,Segment 0,249.63,290.82,3,196.0
2115,Segment 2,523.56,788.17,0,27.0
2116,Segment 0,186.91,0.0,3,277.0
2117,Segment 4,3859.94,4533.78,19,14.0
2118,Segment 1,286.97,285.67,1,226.0
2119,Segment 0,89.31,294.85,0,511.0
2120,Segment 0,85.09,0.0,0,540.0
2121,Segment 2,172.57,0.0,0,229.0
2122,Segment 4,135.58,0.0,1,61.0
2123,Segment 4,240.09,289.03,3,53.0
2124,Segment 2,552.24,262.59,1,23.0
2125,Segment 4,3471.68,3865.02,14,40.0
2126,Segment 4,235.4,0.0,3,78.0
2127,Segment 2,475.82,1472.34,5,187.0
2128,Segment 2,407.96,0.0,0,55.0
2129,Segment 4,297.49,183.02,3,195.0
2130,Segment 0,403.47,463.8,2,249.0
2131,Segment 2,153.75,147.59,0,266.0
2132,Segment 0,89.31,0.0,0,511.0
2133,Segment 4,1130.15,809.81,7,60.0
2134,Segment 2,198.9,114.77,0,189.0
2135,Segment 2,493.55,659.85,0,33.0
2136,Segment 2,172.57,279.94,0,229.0
2137,Segment 2,536.61,324.6,2,4.0
2138,Segment 0,86.07,0.0,0,533.0
2139,Segment 4,1072.82,394.14,8,43.0
2140,Segment 0,84.68,0.0,0,543.0
2141,Segment 0,84.4,0.0,0,545.0
2142,Segment 1,252.77,0.0,1,54.0
2143,Segment 0,115.1,0.0,0,380.0
2144,Segment 0,91.5,0.0,0,497.0
2145,Segment 0,355.47,202.37,2,196.0
2146,Segment 2,369.51,0.0,1,6.0
2147,Segment 4,167.72,0.0,1,184.0
2148,Segment 4,387.43,163.2,5,173.0
2149,Segment 4,760.66,0.0,6,19.0
2150,Segment 0,96.22,0.0,0,469.0
2151,Segment 0,100.34,0.0,1,420.0
2152,Segment 2,167.58,0.0,0,238.0
2153,Segment 2,161.36,0.0,0,250.0
2154,Segment 0,117.43,0.0,0,371.0
2155,Segment 4,326.66,0.0,4,190.0
2156,Segment 2,323.92,112.67,0,88.0
2157,Segment 0,143.99,0.0,0,289.0
2158,Segment 0,97.3,540.98,0,463.0
2159,Segment 4,273.14,231.23,2,49.0
2160,Segment 0,110.24,0.0,0,400.0
2161,Segment 2,189.5,0.0,0,202.0
2162,Segment 4,990.02,494.17,7,104.0
2163,Segment 0,163.36,0.0,5,281.0
2164,Segment 4,3010.23,3621.09,39,5.0
2165,Segment 2,156.05,475.43,0,261.0
2166,Segment 0,168.1,0.0,1,288.0
2167,Segment 2,239.59,0.0,1,203.0
2168,Segment 4,187.96,216.48,1,181.0
2169,Segment 0,26.52,0.0,9,295.0
2170,Segment 1,27.48,0.0,10,309.0
2171,Segment 1,237.28,170.04,2,201.0
2172,Segment 2,328.72,204.87,1,60.0
2173,Segment 2,354.92,0.0,0,74.0
2174,Segment 2,200.43,0.0,0,187.0
2175,Segment 1,648.35,1187.06,5,26.0
2176,Segment 0,93.46,852.39,0,485.0
2177,Segment 4,2375.9,3905.43,11,26.0
2178,Segment 2,1012.46,955.84,6,104.0
2179,Segment 0,116.12,361.96,0,376.0
2180,Segment 2,429.99,233.42,3,48.0
2181,Segment 4,853.78,412.03,6,27.0
2182,Segment 2,298.19,441.16,2,176.0
2183,Segment 1,104.29,0.0,0,427.0
2184,Segment 4,535.32,365.52,6,76.0
2185,Segment 1,717.67,502.36,8,90.0
2186,Segment 4,2680.26,0.0,6,64.0
2187,Segment 2,751.23,1401.56,2,16.0
2188,Segment 4,2429.48,1630.03,9,40.0
2189,Segment 2,202.77,0.0,0,184.0
2190,Segment 2,701.9,264.23,5,23.0
2191,Segment 3,9920.51,6861.58,62,6.0
2192,Segment 0,123.54,0.0,0,349.0
2193,Segment 2,160.37,179.93,0,252.0
2194,Segment 4,174.95,0.0,1,7.0
2195,Segment 0,200.99,537.0,4,271.0
2196,Segment 4,3620.85,3169.05,21,15.0
2197,Segment 1,378.2,346.76,0,65.0
2198,Segment 4,1512.97,2664.05,17,2.0
2199,Segment 2,347.78,0.0,0,77.0
2200,Segment 2,342.05,123.27,1,28.0
2201,Segment 2,338.71,0.0,0,81.0
2202,Segment 2,504.33,1682.77,1,229.0
2203,Segment 4,588.31,1383.36,5,187.0
2204,Segment 2,260.61,0.0,0,127.0
2205,Segment 2,321.92,471.3,0,89.0
2206,Segment 0,168.7,0.0,2,282.0
2207,Segment 0,130.0,0.0,0,328.0
2208,Segment 4,922.57,0.0,4,83.0
2209,Segment 4,699.82,1372.68,7,51.0
2210,Segment 4,828.23,763.75,12,23.0
2211,Segment 3,29544.49,23699.98,53,19.0
2212,Segment 4,803.24,173.82,6,25.0
2213,Segment 2,557.49,0.0,0,21.0
2214,Segment 0,326.06,0.0,3,218.0
2215,Segment 2,983.13,1751.73,2,35.0
2216,Segment 4,844.44,896.71,2,90.0
2217,Segment 4,300.75,313.4,2,64.0
2218,Segment 0,211.55,0.0,2,180.0
2219,Segment 4,459.64,393.4,2,83.0
2220,Segment 0,144.79,0.0,0,287.0
2221,Segment 0,435.97,612.43,4,208.0
2222,Segment 2,293.62,735.67,1,237.0
2223,Segment 1,112.16,880.85,1,300.0
2224,Segment 1,437.2,0.0,1,302.0
2225,Segment 4,3370.0,5890.59,22,11.0
2226,Segment 4,944.74,0.0,7,20.0
2227,Segment 0,199.52,0.0,1,235.0
2228,Segment 4,740.09,256.75,8,16.0
2229,Segment 0,94.99,0.0,0,476.0
2230,Segment 2,380.98,0.0,0,64.0
2231,Segment 4,279.83,0.0,1,187.0
2232,Segment 0,85.51,0.0,0,537.0
2233,Segment 0,112.13,0.0,1,372.0
2234,Segment 2,321.92,0.0,0,89.0
2235,Segment 2,275.81,0.0,0,116.0
2236,Segment 1,93.97,476.96,0,482.0
2237,Segment 2,410.78,0.0,2,23.0
2238,Segment 4,3601.28,1200.34,16,14.0
2239,Segment 0,116.93,0.0,1,271.0
2240,Segment 4,823.82,600.1,5,11.0
2241,Segment 1,112.37,248.08,0,391.0
2242,Segment 1,567.5,0.0,6,141.0
2243,Segment 1,439.38,215.25,4,167.0
2244,Segment 0,132.15,0.0,1,338.0
2245,Segment 2,922.16,0.0,1,4.0
2246,Segment 0,239.87,2298.93,1,238.0
2247,Segment 2,772.17,629.28,1,19.0
2248,Segment 2,346.0,0.0,8,119.0
2249,Segment 2,484.3,995.35,0,35.0
2250,Segment 4,299.61,0.0,2,53.0
2251,Segment 2,324.87,812.05,2,126.0
2252,Segment 4,405.55,1278.98,2,180.0
2253,Segment 0,105.98,0.0,0,419.0
2254,Segment 2,764.5,2042.65,4,25.0
2255,Segment 1,85.09,340.11,0,540.0
2256,Segment 2,617.64,873.1,0,12.0
2257,Segment 4,407.84,1239.38,2,23.0
2258,Segment 2,414.49,0.0,0,53.0
2259,Segment 2,308.54,162.57,0,96.0
2260,Segment 4,1248.44,701.07,8,12.0
2261,Segment 4,1135.72,1129.84,3,14.0
2262,Segment 0,139.11,184.19,1,284.0
2263,Segment 4,3575.48,3911.22,7,15.0
2264,Segment 0,151.87,0.0,1,344.0
2265,Segment 0,130.33,406.53,0,327.0
2266,Segment 1,419.14,970.5,1,27.0
2267,Segment 4,1726.01,2327.02,14,18.0
2268,Segment 2,189.5,0.0,0,202.0
2269,Segment 2,619.37,488.06,1,7.0
2270,Segment 2,564.93,324.52,3,65.0
2271,Segment 2,431.66,1148.54,3,21.0
2272,Segment 1,185.96,0.0,1,47.0
2273,Segment 0,195.91,0.0,1,328.0
2274,Segment 1,190.2,0.0,0,201.0
2275,Segment 2,321.54,0.0,1,47.0
2276,Segment 2,799.27,1226.8,3,6.0
2277,Segment 0,209.09,0.0,5,265.0
2278,Segment 2,556.37,498.74,3,218.0
2279,Segment 2,321.23,0.0,1,33.0
2280,Segment 4,2148.06,4885.42,13,25.0
2281,Segment 2,806.06,470.7,1,35.0
2282,Segment 1,303.14,492.94,0,99.0
2283,Segment 1,431.76,0.0,0,48.0
2284,Segment 0,225.53,520.8,1,385.0
2285,Segment 4,957.64,4779.58,2,77.0
2286,Segment 4,502.59,0.0,1,231.0
2287,Segment 0,89.62,4684.24,0,509.0
2288,Segment 2,145.19,224.73,0,286.0
2289,Segment 2,197.4,0.0,0,191.0
2290,Segment 4,441.55,824.62,2,166.0
2291,Segment 1,184.8,401.4,0,209.0
2292,Segment 4,4283.3,13565.16,10,18.0
2293,Segment 2,330.4,0.0,3,165.0
2294,Segment 2,193.73,0.0,0,196.0
2295,Segment 1,85.23,0.0,0,539.0
2296,Segment 2,721.72,149.47,0,0.0
2297,Segment 4,551.06,461.35,7,16.0
2298,Segment 2,205.17,0.0,0,181.0
2299,Segment 0,149.78,0.0,0,275.0
2300,Segment 4,403.25,0.0,3,128.0
2301,Segment 4,150.31,0.0,1,190.0
2302,Segment 2,181.58,0.0,0,214.0
2303,Segment 1,245.84,0.0,0,139.0
2304,Segment 2,762.8,1097.85,1,4.0
2305,Segment 4,379.48,0.0,6,188.0
2306,Segment 2,264.7,0.0,1,130.0
2307,Segment 1,95.17,0.0,0,475.0
2308,Segment 2,170.32,0.0,0,233.0
2309,Segment 2,370.11,0.0,0,68.0
2310,Segment 4,1850.03,747.58,10,41.0
2311,Segment 0,248.66,0.0,2,175.0
2312,Segment 4,277.36,389.48,2,77.0
2313,Segment 4,812.95,252.37,5,76.0
2314,Segment 0,95.24,0.0,2,355.0
2315,Segment 0,138.25,402.2,1,195.0
2316,Segment 0,296.99,411.41,2,282.0
2317,Segment 2,563.59,4223.48,0,20.0
2318,Segment 0,86.07,0.0,0,533.0
2319,Segment 4,2846.57,11281.96,18,5.0
2320,Segment 2,165.45,0.0,0,242.0
2321,Segment 0,160.63,0.0,1,271.0
2322,Segment 4,285.49,729.32,2,173.0
2323,Segment 4,2404.38,3942.09,20,6.0
2324,Segment 0,136.08,0.0,1,240.0
2325,Segment 4,401.4,302.59,4,60.0
2326,Segment 0,184.19,193.64,2,216.0
2327,Segment 4,1009.61,611.55,7,43.0
2328,Segment 0,139.0,0.0,0,302.0
2329,Segment 1,423.82,466.81,3,12.0
2330,Segment 4,1011.96,1134.9,9,6.0
2331,Segment 2,218.96,0.0,0,165.0
2332,Segment 2,334.35,402.6,0,83.0
2333,Segment 1,208.82,0.0,2,224.0
2334,Segment 2,213.69,802.22,1,161.0
2335,Segment 0,85.37,0.0,0,538.0
2336,Segment 4,454.98,0.0,2,33.0
2337,Segment 2,211.84,511.34,0,173.0
2338,Segment 2,290.81,0.0,1,49.0
2339,Segment 2,263.32,0.0,1,126.0
2340,Segment 2,424.68,1146.51,0,50.0
2341,Segment 4,255.93,656.79,2,201.0
2342,Segment 0,104.5,96.6,0,426.0
2343,Segment 0,117.43,0.0,0,371.0
2344,Segment 4,2408.89,3999.63,13,25.0
2345,Segment 0,98.58,305.75,0,456.0
2346,Segment 2,933.87,920.77,2,11.0
2347,Segment 1,541.93,0.0,3,174.0
2348,Segment 4,925.69,0.0,10,126.0
2349,Segment 4,355.84,0.0,3,33.0
2350,Segment 1,327.16,0.0,4,166.0
2351,Segment 2,454.51,0.0,0,42.0
2352,Segment 2,272.91,0.0,0,118.0
2353,Segment 4,763.55,342.58,6,23.0
2354,Segment 4,1035.65,2472.11,2,102.0
2355,Segment 0,111.65,0.0,0,394.0
2356,Segment 2,557.59,0.0,1,47.0
2357,Segment 1,103.88,0.0,0,429.0
2358,Segment 2,184.8,0.0,0,209.0
2359,Segment 2,332.21,0.0,0,84.0
2360,Segment 2,1835.47,0.0,11,25.0
2361,Segment 2,291.25,0.0,0,106.0
2362,Segment 2,787.28,318.67,1,11.0
2363,Segment 4,917.89,1077.47,8,49.0
2364,Segment 4,773.59,791.04,5,0.0
2365,Segment 2,172.0,0.0,0,230.0
2366,Segment 2,164.93,316.68,0,243.0
2367,Segment 4,194.65,333.63,1,56.0
2368,Segment 4,1159.88,1264.36,5,69.0
2369,Segment 4,342.56,0.0,2,46.0
2370,Segment 1,201.18,356.0,1,285.0
2371,Segment 1,344.47,0.0,2,219.0
2372,Segment 4,1786.3,3824.44,9,4.0
2373,Segment 0,100.09,0.0,0,448.0
2374,Segment 4,4314.82,6282.19,10,18.0
2375,Segment 1,329.46,740.78,2,229.0
2376,Segment 1,341.39,915.3,2,211.0
2377,Segment 0,150.05,300.36,1,354.0
2378,Segment 4,669.81,890.85,6,204.0
2379,Segment 0,117.96,98.45,0,369.0
2380,Segment 1,279.09,0.0,1,91.0
2381,Segment 2,534.4,307.5,0,25.0
2382,Segment 0,286.17,0.0,2,320.0
2383,Segment 4,2382.77,898.17,16,11.0
2384,Segment 2,295.52,254.82,2,189.0
2385,Segment 2,289.51,0.0,2,131.0
2386,Segment 1,126.84,393.74,0,338.0
2387,Segment 4,692.93,793.88,2,43.0
2388,Segment 4,294.69,0.0,4,146.0
2389,Segment 1,220.96,0.0,1,286.0
2390,Segment 2,316.77,408.8,1,188.0
2391,Segment 4,1847.65,1024.14,11,46.0
2392,Segment 4,1247.76,1736.48,13,12.0
2393,Segment 0,312.99,721.94,3,258.0
2394,Segment 0,108.63,0.0,0,407.0
2395,Segment 1,200.31,128.63,1,202.0
2396,Segment 2,170.32,255.9,0,233.0
2397,Segment 0,142.78,0.0,1,369.0
2398,Segment 4,462.54,0.0,4,162.0
2399,Segment 0,153.46,113.12,1,296.0
2400,Segment 1,2723.29,404.74,11,5.0
2401,Segment 0,115.61,0.0,0,378.0
2402,Segment 2,160.81,0.0,2,198.0
2403,Segment 0,136.82,0.0,0,308.0
2404,Segment 2,180.95,0.0,0,215.0
2405,Segment 0,181.86,485.24,2,187.0
2406,Segment 4,1005.66,682.52,6,8.0
2407,Segment 4,315.54,559.65,2,57.0
2408,Segment 4,1600.09,5817.85,13,11.0
2409,Segment 4,3118.09,1980.01,31,55.0
2410,Segment 2,640.71,0.0,0,9.0
2411,Segment 0,95.52,0.0,0,473.0
2412,Segment 1,179.09,0.0,0,218.0
2413,Segment 0,97.48,0.0,0,462.0
2414,Segment 4,2326.6,1832.5,5,20.0
2415,Segment 4,1591.09,3525.66,14,70.0
2416,Segment 4,1102.09,1472.0,4,71.0
2417,Segment 2,2059.14,2903.72,7,13.0
2418,Segment 1,85.37,0.0,0,538.0
2419,Segment 4,376.01,0.0,2,98.0
2420,Segment 2,455.49,303.65,5,26.0
2421,Segment 0,119.58,0.0,0,363.0
2422,Segment 0,208.05,1174.35,5,308.0
2423,Segment 1,336.51,0.0,0,82.0
2424,Segment 1,136.67,0.0,2,418.0
2425,Segment 2,145.19,0.0,0,286.0
2426,Segment 3,24690.12,30432.81,146,4.0
2427,Segment 4,803.19,316.95,9,23.0
2428,Segment 2,360.58,0.0,1,7.0
2429,Segment 2,251.78,0.0,0,134.0
